ID,PRE,MID,SEMI,FINAL,AVERAGE,REMARKS
871,0,0,0,0,0,NONE
872,0,0,0,0,0,NONE
873,0,0,0,0,0,NONE
874,0,0,0,0,0,NONE
875,0,0,0,0,0,NONE
876,0,0,0,0,0,NONE
877,0,0,0,0,0,NONE
878,0,0,0,0,0,NONE
879,0,0,0,0,0,NONE
880,0,0,0,0,0,NONE
881,0,0,0,0,0,NONE
882,0,0,0,0,0,NONE
883,0,0,0,0,0,NONE
884,0,0,0,0,0,NONE
885,0,0,0,0,0,NONE
886,0,0,0,0,0,NONE
887,0,0,0,0,0,NONE
888,0,0,0,0,0,NONE
889,0,0,0,0,0,NONE
890,0,0,0,0,0,NONE
891,0,0,0,0,0,NONE
892,0,0,0,0,0,NONE
893,0,0,0,0,0,NONE
894,0,0,0,0,0,NONE
895,0,0,0,0,0,NONE
896,0,0,0,0,0,NONE
897,0,0,0,0,0,NONE
898,0,0,0,0,0,NONE
899,0,0,0,0,0,NONE
900,0,0,0,0,0,NONE
901,0,0,0,0,0,NONE
902,0,0,0,0,0,NONE
903,0,0,0,0,0,NONE
904,0,0,0,0,0,NONE
905,0,0,0,0,0,NONE
906,0,0,0,0,0,NONE
907,0,0,0,0,0,NONE
908,0,0,0,0,0,NONE
909,0,0,0,0,0,NONE
910,0,0,0,0,0,NONE
911,0,0,0,0,0,NONE
912,0,0,0,0,0,NONE
913,0,0,0,0,0,NONE
914,0,0,0,0,0,NONE
915,0,0,0,0,0,NONE
916,0,0,0,0,0,NONE
917,0,0,0,0,0,NONE
918,0,0,0,0,0,NONE
919,0,0,0,0,0,NONE
920,0,0,0,0,0,NONE
921,0,0,0,0,0,NONE
922,0,0,0,0,0,NONE
923,0,0,0,0,0,NONE
924,0,0,0,0,0,NONE
925,0,0,0,0,0,NONE
926,0,0,0,0,0,NONE
927,0,0,0,0,0,NONE
928,0,0,0,0,0,NONE
929,0,0,0,0,0,NONE
930,0,0,0,0,0,NONE
931,0,0,0,0,0,NONE
932,0,0,0,0,0,NONE
933,0,0,0,0,0,NONE
934,0,0,0,0,0,NONE
935,0,0,0,0,0,NONE
936,0,0,0,0,0,NONE
937,0,0,0,0,0,NONE
938,0,0,0,0,0,NONE
939,0,0,0,0,0,NONE
940,0,0,0,0,0,NONE
941,0,0,0,0,0,NONE
942,0,0,0,0,0,NONE
943,0,0,0,0,0,NONE
944,0,0,0,0,0,NONE
945,0,0,0,0,0,NONE
946,0,0,0,0,0,NONE
947,0,0,0,0,0,NONE
948,0,0,0,0,0,NONE
949,0,0,0,0,0,NONE
950,0,0,0,0,0,NONE
951,0,0,0,0,0,NONE
952,0,0,0,0,0,NONE
953,0,0,0,0,0,NONE
954,0,0,0,0,0,NONE
955,0,0,0,0,0,NONE
956,0,0,0,0,0,NONE
957,0,0,0,0,0,NONE
958,0,0,0,0,0,NONE
959,0,0,0,0,0,NONE
960,0,0,0,0,0,NONE
961,0,0,0,0,0,NONE
962,0,0,0,0,0,NONE
963,0,0,0,0,0,NONE
964,0,0,0,0,0,NONE
965,0,0,0,0,0,NONE
966,0,0,0,0,0,NONE
967,0,0,0,0,0,NONE
968,0,0,0,0,0,NONE
969,0,0,0,0,0,NONE
970,0,0,0,0,0,NONE
971,0,0,0,0,0,NONE
972,0,0,0,0,0,NONE
973,0,0,0,0,0,NONE
974,0,0,0,0,0,NONE
975,0,0,0,0,0,NONE
976,0,0,0,0,0,NONE
977,0,0,0,0,0,NONE
978,0,0,0,0,0,NONE
979,0,0,0,0,0,NONE
980,0,0,0,0,0,NONE
981,0,0,0,0,0,NONE
982,0,0,0,0,0,NONE
983,0,0,0,0,0,NONE
984,0,0,0,0,0,NONE
985,0,0,0,0,0,NONE
986,0,0,0,0,0,NONE
987,0,0,0,0,0,NONE
988,0,0,0,0,0,NONE
989,0,0,0,0,0,NONE
990,0,0,0,0,0,NONE
991,0,0,0,0,0,NONE
992,0,0,0,0,0,NONE
993,0,0,0,0,0,NONE
994,0,0,0,0,0,NONE
995,0,0,0,0,0,NONE
996,0,0,0,0,0,NONE
997,0,0,0,0,0,NONE
998,0,0,0,0,0,NONE
999,0,0,0,0,0,NONE
1000,0,0,0,0,0,NONE
1001,0,0,0,0,0,NONE
1002,0,0,0,0,0,NONE
1003,0,0,0,0,0,NONE
1004,0,0,0,0,0,NONE
1005,0,0,0,0,0,NONE
1006,0,0,0,0,0,NONE
1007,0,0,0,0,0,NONE
1008,0,0,0,0,0,NONE
1009,0,0,0,0,0,NONE
1010,0,0,0,0,0,NONE
1011,0,0,0,0,0,NONE
1012,0,0,0,0,0,NONE
1013,0,0,0,0,0,NONE
1014,0,0,0,0,0,NONE
1015,0,0,0,0,0,NONE
1016,0,0,0,0,0,NONE
1017,0,0,0,0,0,NONE
1018,0,0,0,0,0,NONE
1019,0,0,0,0,0,NONE
1020,0,0,0,0,0,NONE
1021,0,0,0,0,0,NONE
1022,0,0,0,0,0,NONE
1023,0,0,0,0,0,NONE
1024,0,0,0,0,0,NONE
1025,0,0,0,0,0,NONE
1026,0,0,0,0,0,NONE
1027,0,0,0,0,0,NONE
1028,0,0,0,0,0,NONE
1029,0,0,0,0,0,NONE
1030,0,0,0,0,0,NONE
1031,0,0,0,0,0,NONE
1032,0,0,0,0,0,NONE
1033,0,0,0,0,0,NONE
1034,0,0,0,0,0,NONE
1035,0,0,0,0,0,NONE
1036,0,0,0,0,0,NONE
1037,0,0,0,0,0,NONE
1038,0,0,0,0,0,NONE
1039,0,0,0,0,0,NONE
1040,0,0,0,0,0,NONE
1041,0,0,0,0,0,NONE
1042,0,0,0,0,0,NONE
1043,0,0,0,0,0,NONE
1044,0,0,0,0,0,NONE
1045,0,0,0,0,0,NONE
1046,0,0,0,0,0,NONE
1047,0,0,0,0,0,NONE
1048,0,0,0,0,0,NONE
1049,0,0,0,0,0,NONE
1050,0,0,0,0,0,NONE
1051,0,0,0,0,0,NONE
1052,0,0,0,0,0,NONE
1053,0,0,0,0,0,NONE
1054,0,0,0,0,0,NONE
1055,0,0,0,0,0,NONE
1056,0,0,0,0,0,NONE
1057,0,0,0,0,0,NONE
1058,0,0,0,0,0,NONE
1059,0,0,0,0,0,NONE
1060,0,0,0,0,0,NONE
1061,0,0,0,0,0,NONE
1062,0,0,0,0,0,NONE
1063,0,0,0,0,0,NONE
1064,0,0,0,0,0,NONE
1065,0,0,0,0,0,NONE
1066,0,0,0,0,0,NONE
1067,0,0,0,0,0,NONE
1068,0,0,0,0,0,NONE
1069,0,0,0,0,0,NONE
1070,0,0,0,0,0,NONE
1071,0,0,0,0,0,NONE
1072,0,0,0,0,0,NONE
1073,0,0,0,0,0,NONE
1074,0,0,0,0,0,NONE
1075,0,0,0,0,0,NONE
1076,0,0,0,0,0,NONE
1077,0,0,0,0,0,NONE
1078,0,0,0,0,0,NONE
1079,0,0,0,0,0,NONE
1080,0,0,0,0,0,NONE
1081,0,0,0,0,0,NONE
1082,0,0,0,0,0,NONE
1083,0,0,0,0,0,NONE
1084,0,0,0,0,0,NONE
1085,0,0,0,0,0,NONE
1086,0,0,0,0,0,NONE
1087,0,0,0,0,0,NONE
1088,0,0,0,0,0,NONE
1089,0,0,0,0,0,NONE
1090,0,0,0,0,0,NONE
1091,0,0,0,0,0,NONE
1092,0,0,0,0,0,NONE
1093,0,0,0,0,0,NONE
1094,0,0,0,0,0,NONE
1095,0,0,0,0,0,NONE
1096,0,0,0,0,0,NONE
1097,0,0,0,0,0,NONE
1098,0,0,0,0,0,NONE
1099,0,0,0,0,0,NONE
1100,0,0,0,0,0,NONE
1101,0,0,0,0,0,NONE
1102,0,0,0,0,0,NONE
1103,0,0,0,0,0,NONE
1104,0,0,0,0,0,NONE
1105,0,0,0,0,0,NONE
1106,0,0,0,0,0,NONE
1107,0,0,0,0,0,NONE
1108,0,0,0,0,0,NONE
1109,0,0,0,0,0,NONE
1110,0,0,0,0,0,NONE
1111,0,0,0,0,0,NONE
1112,0,0,0,0,0,NONE
1113,0,0,0,0,0,NONE
1114,0,0,0,0,0,NONE
1115,0,0,0,0,0,NONE
1116,0,0,0,0,0,NONE
1117,0,0,0,0,0,NONE
1118,0,0,0,0,0,NONE
1119,0,0,0,0,0,NONE
1120,0,0,0,0,0,NONE
1121,0,0,0,0,0,NONE
1122,0,0,0,0,0,NONE
1123,0,0,0,0,0,NONE
1124,0,0,0,0,0,NONE
1125,0,0,0,0,0,NONE
1126,0,0,0,0,0,NONE
1127,0,0,0,0,0,NONE
1128,0,0,0,0,0,NONE
1129,0,0,0,0,0,NONE
1130,0,0,0,0,0,NONE
1131,0,0,0,0,0,NONE
1132,0,0,0,0,0,NONE
1133,0,0,0,0,0,NONE
1134,0,0,0,0,0,NONE
1135,0,0,0,0,0,NONE
1136,0,0,0,0,0,NONE
1137,0,0,0,0,0,NONE
1138,0,0,0,0,0,NONE
1139,0,0,0,0,0,NONE
1140,0,0,0,0,0,NONE
1141,0,0,0,0,0,NONE
1142,0,0,0,0,0,NONE
1143,0,0,0,0,0,NONE
1144,0,0,0,0,0,NONE
1145,0,0,0,0,0,NONE
1146,0,0,0,0,0,NONE
1147,0,0,0,0,0,NONE
1148,0,0,0,0,0,NONE
1149,0,0,0,0,0,NONE
1150,0,0,0,0,0,NONE
1151,0,0,0,0,0,NONE
1152,0,0,0,0,0,NONE
1153,0,0,0,0,0,NONE
1154,0,0,0,0,0,NONE
1155,0,0,0,0,0,NONE
1156,0,0,0,0,0,NONE
1157,0,0,0,0,0,NONE
1158,0,0,0,0,0,NONE
1159,0,0,0,0,0,NONE
1160,0,0,0,0,0,NONE
1161,0,0,0,0,0,NONE
1162,0,0,0,0,0,NONE
1163,0,0,0,0,0,NONE
1164,0,0,0,0,0,NONE
1165,0,0,0,0,0,NONE
1166,0,0,0,0,0,NONE
1167,0,0,0,0,0,NONE
1168,0,0,0,0,0,NONE
1169,0,0,0,0,0,NONE
1170,0,0,0,0,0,NONE
1171,0,0,0,0,0,NONE
1172,0,0,0,0,0,NONE
1173,0,0,0,0,0,NONE
1174,0,0,0,0,0,NONE
1175,0,0,0,0,0,NONE
1176,0,0,0,0,0,NONE
1177,0,0,0,0,0,NONE
1178,0,0,0,0,0,NONE
1179,0,0,0,0,0,NONE
1180,0,0,0,0,0,NONE
1181,0,0,0,0,0,NONE
1182,0,0,0,0,0,NONE
1183,0,0,0,0,0,NONE
1184,0,0,0,0,0,NONE
1185,0,0,0,0,0,NONE
1186,0,0,0,0,0,NONE
1187,0,0,0,0,0,NONE
1188,0,0,0,0,0,NONE
1189,0,0,0,0,0,NONE
1190,0,0,0,0,0,NONE
1191,0,0,0,0,0,NONE
1192,0,0,0,0,0,NONE
1193,0,0,0,0,0,NONE
1194,0,0,0,0,0,NONE
1195,0,0,0,0,0,NONE
1196,0,0,0,0,0,NONE
1197,0,0,0,0,0,NONE
1198,0,0,0,0,0,NONE
1199,0,0,0,0,0,NONE
1200,0,0,0,0,0,NONE
1201,0,0,0,0,0,NONE
1202,0,0,0,0,0,NONE
1203,0,0,0,0,0,NONE
1204,0,0,0,0,0,NONE
1205,0,0,0,0,0,NONE
1206,0,0,0,0,0,NONE
1207,0,0,0,0,0,NONE
1208,0,0,0,0,0,NONE
1209,0,0,0,0,0,NONE
1210,0,0,0,0,0,NONE
1211,0,0,0,0,0,NONE
1212,0,0,0,0,0,NONE
1213,0,0,0,0,0,NONE
1214,0,0,0,0,0,NONE
1215,0,0,0,0,0,NONE
1216,0,0,0,0,0,NONE
1217,0,0,0,0,0,NONE
1218,0,0,0,0,0,NONE
1219,0,0,0,0,0,NONE
1220,0,0,0,0,0,NONE
1221,0,0,0,0,0,NONE
1222,0,0,0,0,0,NONE
1223,0,0,0,0,0,NONE
1224,0,0,0,0,0,NONE
1225,0,0,0,0,0,NONE
1226,0,0,0,0,0,NONE
1227,0,0,0,0,0,NONE
1228,0,0,0,0,0,NONE
1229,0,0,0,0,0,NONE
1230,0,0,0,0,0,NONE
1231,0,0,0,0,0,NONE
1232,0,0,0,0,0,NONE
1233,0,0,0,0,0,NONE
1234,0,0,0,0,0,NONE
1235,0,0,0,0,0,NONE
1236,0,0,0,0,0,NONE
1237,0,0,0,0,0,NONE
1238,0,0,0,0,0,NONE
1239,0,0,0,0,0,NONE
1240,0,0,0,0,0,NONE
1241,0,0,0,0,0,NONE
1242,0,0,0,0,0,NONE
1243,0,0,0,0,0,NONE
1244,0,0,0,0,0,NONE
1245,0,0,0,0,0,NONE
1246,0,0,0,0,0,NONE
1247,0,0,0,0,0,NONE
1248,0,0,0,0,0,NONE
1249,0,0,0,0,0,NONE
1250,0,0,0,0,0,NONE
1251,0,0,0,0,0,NONE
1252,0,0,0,0,0,NONE
1253,0,0,0,0,0,NONE
1254,0,0,0,0,0,NONE
1255,0,0,0,0,0,NONE
1256,0,0,0,0,0,NONE
1257,0,0,0,0,0,NONE
1258,0,0,0,0,0,NONE
1259,0,0,0,0,0,NONE
1260,0,0,0,0,0,NONE
1261,0,0,0,0,0,NONE
1262,0,0,0,0,0,NONE
1263,0,0,0,0,0,NONE
1264,0,0,0,0,0,NONE
1265,0,0,0,0,0,NONE
1266,0,0,0,0,0,NONE
1267,0,0,0,0,0,NONE
1268,0,0,0,0,0,NONE
1269,0,0,0,0,0,NONE
1270,0,0,0,0,0,NONE
1271,0,0,0,0,0,NONE
1272,0,0,0,0,0,NONE
1273,0,0,0,0,0,NONE
1274,0,0,0,0,0,NONE
1275,0,0,0,0,0,NONE
1276,0,0,0,0,0,NONE
1277,0,0,0,0,0,NONE
1278,0,0,0,0,0,NONE
1279,0,0,0,0,0,NONE
1280,0,0,0,0,0,NONE
1281,0,0,0,0,0,NONE
1282,0,0,0,0,0,NONE
1283,0,0,0,0,0,NONE
1284,0,0,0,0,0,NONE
1285,0,0,0,0,0,NONE
1286,0,0,0,0,0,NONE
1287,0,0,0,0,0,NONE
1288,0,0,0,0,0,NONE
1289,0,0,0,0,0,NONE
1290,0,0,0,0,0,NONE
1291,0,0,0,0,0,NONE
1292,0,0,0,0,0,NONE
1293,0,0,0,0,0,NONE
1294,0,0,0,0,0,NONE
1295,0,0,0,0,0,NONE
1296,0,0,0,0,0,NONE
1297,0,0,0,0,0,NONE
1298,0,0,0,0,0,NONE
1299,0,0,0,0,0,NONE
1300,0,0,0,0,0,NONE
1301,0,0,0,0,0,NONE
1302,0,0,0,0,0,NONE
1303,0,0,0,0,0,NONE
1304,0,0,0,0,0,NONE
1305,0,0,0,0,0,NONE
1306,0,0,0,0,0,NONE
1307,0,0,0,0,0,NONE
1308,0,0,0,0,0,NONE
1309,0,0,0,0,0,NONE
1310,0,0,0,0,0,NONE
1311,0,0,0,0,0,NONE
1312,0,0,0,0,0,NONE
1313,0,0,0,0,0,NONE
1314,0,0,0,0,0,NONE
1315,0,0,0,0,0,NONE
1316,0,0,0,0,0,NONE
1317,0,0,0,0,0,NONE
1318,0,0,0,0,0,NONE
1319,0,0,0,0,0,NONE
1320,0,0,0,0,0,NONE
1321,0,0,0,0,0,NONE
1322,0,0,0,0,0,NONE
1323,0,0,0,0,0,NONE
1324,0,0,0,0,0,NONE
1325,0,0,0,0,0,NONE
1326,0,0,0,0,0,NONE
1327,0,0,0,0,0,NONE
1328,0,0,0,0,0,NONE
1329,0,0,0,0,0,NONE
1330,0,0,0,0,0,NONE
1331,0,0,0,0,0,NONE
1332,0,0,0,0,0,NONE
1333,0,0,0,0,0,NONE
1334,0,0,0,0,0,NONE
1335,0,0,0,0,0,NONE
1336,0,0,0,0,0,NONE
1337,0,0,0,0,0,NONE
1338,0,0,0,0,0,NONE
1339,0,0,0,0,0,NONE
1340,0,0,0,0,0,NONE
1341,0,0,0,0,0,NONE
1342,0,0,0,0,0,NONE
1343,0,0,0,0,0,NONE
1344,0,0,0,0,0,NONE
1345,0,0,0,0,0,NONE
1346,0,0,0,0,0,NONE
1347,0,0,0,0,0,NONE
1348,0,0,0,0,0,NONE
1349,0,0,0,0,0,NONE
1350,0,0,0,0,0,NONE
1351,0,0,0,0,0,NONE
1352,0,0,0,0,0,NONE
1353,0,0,0,0,0,NONE
1354,0,0,0,0,0,NONE
1355,0,0,0,0,0,NONE
1356,0,0,0,0,0,NONE
1357,0,0,0,0,0,NONE
1358,0,0,0,0,0,NONE
1359,0,0,0,0,0,NONE
1360,0,0,0,0,0,NONE
1361,0,0,0,0,0,NONE
1362,0,0,0,0,0,NONE
1363,0,0,0,0,0,NONE
1364,0,0,0,0,0,NONE
1365,0,0,0,0,0,NONE
1366,0,0,0,0,0,NONE
1367,0,0,0,0,0,NONE
1368,0,0,0,0,0,NONE
1369,0,0,0,0,0,NONE
1370,0,0,0,0,0,NONE
1371,0,0,0,0,0,NONE
1372,0,0,0,0,0,NONE
1373,0,0,0,0,0,NONE
1374,0,0,0,0,0,NONE
1375,0,0,0,0,0,NONE
1376,0,0,0,0,0,NONE
1377,0,0,0,0,0,NONE
1378,0,0,0,0,0,NONE
1379,0,0,0,0,0,NONE
1380,0,0,0,0,0,NONE
1381,0,0,0,0,0,NONE
1382,0,0,0,0,0,NONE
1383,0,0,0,0,0,NONE
1384,0,0,0,0,0,NONE
1385,0,0,0,0,0,NONE
1386,0,0,0,0,0,NONE
1387,0,0,0,0,0,NONE
1388,0,0,0,0,0,NONE
1389,0,0,0,0,0,NONE
1390,0,0,0,0,0,NONE
1391,0,0,0,0,0,NONE
1392,0,0,0,0,0,NONE
1393,0,0,0,0,0,NONE
1394,0,0,0,0,0,NONE
1395,0,0,0,0,0,NONE
1396,0,0,0,0,0,NONE
1397,0,0,0,0,0,NONE
1398,0,0,0,0,0,NONE
1399,0,0,0,0,0,NONE
1400,0,0,0,0,0,NONE
1401,0,0,0,0,0,NONE
1402,0,0,0,0,0,NONE
1403,0,0,0,0,0,NONE
1404,0,0,0,0,0,NONE
1405,0,0,0,0,0,NONE
1406,0,0,0,0,0,NONE
1407,0,0,0,0,0,NONE
1408,0,0,0,0,0,NONE
1409,0,0,0,0,0,NONE
1410,0,0,0,0,0,NONE
1411,0,0,0,0,0,NONE
1412,0,0,0,0,0,NONE
1413,0,0,0,0,0,NONE
1414,0,0,0,0,0,NONE
1415,0,0,0,0,0,NONE
1416,0,0,0,0,0,NONE
1417,0,0,0,0,0,NONE
1418,0,0,0,0,0,NONE
1419,0,0,0,0,0,NONE
1420,0,0,0,0,0,NONE
1421,0,0,0,0,0,NONE
1422,0,0,0,0,0,NONE
1423,0,0,0,0,0,NONE
1424,0,0,0,0,0,NONE
1425,0,0,0,0,0,NONE
1426,0,0,0,0,0,NONE
1427,0,0,0,0,0,NONE
1428,0,0,0,0,0,NONE
1429,0,0,0,0,0,NONE
1430,0,0,0,0,0,NONE
1431,0,0,0,0,0,NONE
1432,0,0,0,0,0,NONE
1433,0,0,0,0,0,NONE
1434,0,0,0,0,0,NONE
1435,0,0,0,0,0,NONE
1436,0,0,0,0,0,NONE
1437,0,0,0,0,0,NONE
1438,0,0,0,0,0,NONE
1439,0,0,0,0,0,NONE
1440,0,0,0,0,0,NONE
1441,0,0,0,0,0,NONE
1442,0,0,0,0,0,NONE
1443,0,0,0,0,0,NONE
1444,0,0,0,0,0,NONE
1445,0,0,0,0,0,NONE
1446,0,0,0,0,0,NONE
1447,0,0,0,0,0,NONE
1448,0,0,0,0,0,NONE
1449,0,0,0,0,0,NONE
1450,0,0,0,0,0,NONE
1451,0,0,0,0,0,NONE
1452,0,0,0,0,0,NONE
1453,0,0,0,0,0,NONE
1454,0,0,0,0,0,NONE
1455,0,0,0,0,0,NONE
1456,0,0,0,0,0,NONE
1457,0,0,0,0,0,NONE
1458,0,0,0,0,0,NONE
1459,0,0,0,0,0,NONE
1460,0,0,0,0,0,NONE
1461,0,0,0,0,0,NONE
1462,0,0,0,0,0,NONE
1463,0,0,0,0,0,NONE
1464,0,0,0,0,0,NONE
1465,0,0,0,0,0,NONE
1466,0,0,0,0,0,NONE
1467,0,0,0,0,0,NONE
1468,0,0,0,0,0,NONE
1469,0,0,0,0,0,NONE
1470,0,0,0,0,0,NONE
1471,0,0,0,0,0,NONE
1472,0,0,0,0,0,NONE
1473,0,0,0,0,0,NONE
1474,0,0,0,0,0,NONE
1475,0,0,0,0,0,NONE
1476,0,0,0,0,0,NONE
1477,0,0,0,0,0,NONE
1478,0,0,0,0,0,NONE
1479,0,0,0,0,0,NONE
1480,0,0,0,0,0,NONE
1481,0,0,0,0,0,NONE
1482,0,0,0,0,0,NONE
1483,0,0,0,0,0,NONE
1484,0,0,0,0,0,NONE
1485,0,0,0,0,0,NONE
1486,0,0,0,0,0,NONE
1487,0,0,0,0,0,NONE
1488,0,0,0,0,0,NONE
1489,0,0,0,0,0,NONE
1490,0,0,0,0,0,NONE
1491,0,0,0,0,0,NONE
1492,0,0,0,0,0,NONE
1493,0,0,0,0,0,NONE
1494,0,0,0,0,0,NONE
1495,0,0,0,0,0,NONE
1496,0,0,0,0,0,NONE
1497,0,0,0,0,0,NONE
1498,0,0,0,0,0,NONE
1499,0,0,0,0,0,NONE
1500,0,0,0,0,0,NONE
1501,0,0,0,0,0,NONE
1502,0,0,0,0,0,NONE
1503,0,0,0,0,0,NONE
1504,0,0,0,0,0,NONE
1505,0,0,0,0,0,NONE
1506,0,0,0,0,0,NONE
1507,0,0,0,0,0,NONE
1508,0,0,0,0,0,NONE
1509,0,0,0,0,0,NONE
1510,0,0,0,0,0,NONE
1511,0,0,0,0,0,NONE
1512,0,0,0,0,0,NONE
1513,0,0,0,0,0,NONE
1514,0,0,0,0,0,NONE
1515,0,0,0,0,0,NONE
1516,0,0,0,0,0,NONE
1517,0,0,0,0,0,NONE
1518,0,0,0,0,0,NONE
1519,0,0,0,0,0,NONE
1520,0,0,0,0,0,NONE
1521,0,0,0,0,0,NONE
1522,0,0,0,0,0,NONE
1523,0,0,0,0,0,NONE
1524,0,0,0,0,0,NONE
1525,0,0,0,0,0,NONE
1526,0,0,0,0,0,NONE
1527,0,0,0,0,0,NONE
1528,0,0,0,0,0,NONE
1529,0,0,0,0,0,NONE
1530,0,0,0,0,0,NONE
1531,0,0,0,0,0,NONE
1532,0,0,0,0,0,NONE
1533,0,0,0,0,0,NONE
1534,0,0,0,0,0,NONE
1535,0,0,0,0,0,NONE
1536,0,0,0,0,0,NONE
1537,0,0,0,0,0,NONE
1538,0,0,0,0,0,NONE
1539,0,0,0,0,0,NONE
1540,0,0,0,0,0,NONE
1541,0,0,0,0,0,NONE
1542,0,0,0,0,0,NONE
1543,0,0,0,0,0,NONE
1544,0,0,0,0,0,NONE
1545,0,0,0,0,0,NONE
1546,0,0,0,0,0,NONE
1547,0,0,0,0,0,NONE
1548,0,0,0,0,0,NONE
1549,0,0,0,0,0,NONE
1550,0,0,0,0,0,NONE
1551,0,0,0,0,0,NONE
1552,0,0,0,0,0,NONE
1553,0,0,0,0,0,NONE
1554,0,0,0,0,0,NONE
1555,0,0,0,0,0,NONE
1556,0,0,0,0,0,NONE
1557,0,0,0,0,0,NONE
1558,0,0,0,0,0,NONE
1559,0,0,0,0,0,NONE
1560,0,0,0,0,0,NONE
1561,0,0,0,0,0,NONE
1562,0,0,0,0,0,NONE
1563,0,0,0,0,0,NONE
1564,0,0,0,0,0,NONE
1565,0,0,0,0,0,NONE
1566,0,0,0,0,0,NONE
1567,0,0,0,0,0,NONE
1568,0,0,0,0,0,NONE
1569,0,0,0,0,0,NONE
1570,0,0,0,0,0,NONE
1571,0,0,0,0,0,NONE
1572,0,0,0,0,0,NONE
1573,0,0,0,0,0,NONE
1574,0,0,0,0,0,NONE
1575,0,0,0,0,0,NONE
1576,0,0,0,0,0,NONE
1577,0,0,0,0,0,NONE
1578,0,0,0,0,0,NONE
1579,0,0,0,0,0,NONE
1580,0,0,0,0,0,NONE
1581,0,0,0,0,0,NONE
1582,0,0,0,0,0,NONE
1583,0,0,0,0,0,NONE
1584,0,0,0,0,0,NONE
1585,0,0,0,0,0,NONE
1586,0,0,0,0,0,NONE
1587,0,0,0,0,0,NONE
1588,0,0,0,0,0,NONE
1589,0,0,0,0,0,NONE
1590,0,0,0,0,0,NONE
1591,0,0,0,0,0,NONE
1592,0,0,0,0,0,NONE
1593,0,0,0,0,0,NONE
1594,0,0,0,0,0,NONE
1595,0,0,0,0,0,NONE
1596,0,0,0,0,0,NONE
1597,0,0,0,0,0,NONE
1598,0,0,0,0,0,NONE
1599,0,0,0,0,0,NONE
1600,0,0,0,0,0,NONE
1601,0,0,0,0,0,NONE
1602,0,0,0,0,0,NONE
1603,0,0,0,0,0,NONE
1604,0,0,0,0,0,NONE
1605,0,0,0,0,0,NONE
1606,0,0,0,0,0,NONE
1607,0,0,0,0,0,NONE
1608,0,0,0,0,0,NONE
1609,0,0,0,0,0,NONE
1610,0,0,0,0,0,NONE
1611,0,0,0,0,0,NONE
1612,0,0,0,0,0,NONE
1613,0,0,0,0,0,NONE
1614,0,0,0,0,0,NONE
1615,0,0,0,0,0,NONE
1616,0,0,0,0,0,NONE
1617,0,0,0,0,0,NONE
1618,0,0,0,0,0,NONE
1619,0,0,0,0,0,NONE
1620,0,0,0,0,0,NONE
1621,0,0,0,0,0,NONE
1622,0,0,0,0,0,NONE
1623,0,0,0,0,0,NONE
1624,0,0,0,0,0,NONE
1625,0,0,0,0,0,NONE
1626,0,0,0,0,0,NONE
1627,0,0,0,0,0,NONE
1628,0,0,0,0,0,NONE
1629,0,0,0,0,0,NONE
1630,0,0,0,0,0,NONE
1631,0,0,0,0,0,NONE
1632,0,0,0,0,0,NONE
1633,0,0,0,0,0,NONE
1634,0,0,0,0,0,NONE
1635,0,0,0,0,0,NONE
1636,0,0,0,0,0,NONE
1637,0,0,0,0,0,NONE
1638,0,0,0,0,0,NONE
1639,0,0,0,0,0,NONE
1640,0,0,0,0,0,NONE
1641,0,0,0,0,0,NONE
1642,0,0,0,0,0,NONE
1643,0,0,0,0,0,NONE
1644,0,0,0,0,0,NONE
1645,0,0,0,0,0,NONE
1646,0,0,0,0,0,NONE
1647,0,0,0,0,0,NONE
1648,0,0,0,0,0,NONE
1649,0,0,0,0,0,NONE
1650,0,0,0,0,0,NONE
1651,0,0,0,0,0,NONE
1652,0,0,0,0,0,NONE
1653,0,0,0,0,0,NONE
1654,0,0,0,0,0,NONE
1655,0,0,0,0,0,NONE
1656,0,0,0,0,0,NONE
1657,0,0,0,0,0,NONE
1658,0,0,0,0,0,NONE
1659,0,0,0,0,0,NONE
1660,0,0,0,0,0,NONE
1661,0,0,0,0,0,NONE
1662,0,0,0,0,0,NONE
1663,0,0,0,0,0,NONE
1664,0,0,0,0,0,NONE
1665,0,0,0,0,0,NONE
1666,0,0,0,0,0,NONE
1667,0,0,0,0,0,NONE
1668,0,0,0,0,0,NONE
1669,0,0,0,0,0,NONE
1670,0,0,0,0,0,NONE
1671,0,0,0,0,0,NONE
1672,0,0,0,0,0,NONE
1673,0,0,0,0,0,NONE
1674,0,0,0,0,0,NONE
1675,0,0,0,0,0,NONE
1676,0,0,0,0,0,NONE
1677,0,0,0,0,0,NONE
1678,0,0,0,0,0,NONE
1679,0,0,0,0,0,NONE
1680,0,0,0,0,0,NONE
1681,0,0,0,0,0,NONE
1682,0,0,0,0,0,NONE
1683,0,0,0,0,0,NONE
1684,0,0,0,0,0,NONE
1685,0,0,0,0,0,NONE
1686,0,0,0,0,0,NONE
1687,0,0,0,0,0,NONE
1688,0,0,0,0,0,NONE
1689,0,0,0,0,0,NONE
1690,0,0,0,0,0,NONE
1691,0,0,0,0,0,NONE
1692,0,0,0,0,0,NONE
1693,0,0,0,0,0,NONE
1694,0,0,0,0,0,NONE
1695,0,0,0,0,0,NONE
1696,0,0,0,0,0,NONE
1697,0,0,0,0,0,NONE
1698,0,0,0,0,0,NONE
1699,0,0,0,0,0,NONE
